scenario_id,radius_km,client_tw_hours,client_tw_start,client_tw_end,depot_tw_start,depot_tw_end,service_time_sec,pharmacies_count,vehicles_used,total_distance_km,total_time_sec,execution_time_sec,status,timestamp
40_06_05,40,6,25200,46800,18000,68400,300,321,9,1057.0058000000015,181789,27.317468881607056,OK,2025-09-16T01:16:42.184483
40_06_06,40,6,25200,46800,18000,68400,360,321,10,1176.3664000000008,206824,27.345449924468994,OK,2025-09-16T01:17:09.642241
40_06_07,40,6,25200,46800,18000,68400,420,321,11,1170.6830999999997,224791,27.47765803337097,OK,2025-09-16T01:17:37.239742
40_06_08,40,6,25200,46800,18000,68400,480,321,11,1177.8958000000002,244387,57.109209060668945,OK,2025-09-16T01:18:34.473582
40_06_09,40,6,25200,46800,18000,68400,540,321,12,1274.1553000000008,266149,60.79308795928955,OK,2025-09-16T01:19:35.385426
40_06_10,40,6,25200,46800,18000,68400,600,321,13,1126.6240999999998,277336,27.623365879058838,OK,2025-09-16T01:20:03.142486
40_07_01,40,7,25200,50400,18000,68400,60,321,5,1087.8779,107626,27.219109058380127,OK,2025-09-16T01:20:30.477588
40_07_02,40,7,25200,50400,18000,68400,120,321,5,1090.754000000001,127423,27.415610790252686,OK,2025-09-16T01:20:58.007653
40_07_03,40,7,25200,50400,18000,68400,180,321,6,1108.3303999999996,146922,27.210901021957397,OK,2025-09-16T01:21:25.313221
40_07_04,40,7,25200,50400,18000,68400,240,321,7,1109.5525999999998,166093,56.82771706581116,OK,2025-09-16T01:22:22.256005
40_07_05,40,7,25200,50400,18000,68400,300,321,8,1094.2365000000004,185167,57.03893280029297,OK,2025-09-16T01:23:19.396135
40_07_06,40,7,25200,50400,18000,68400,360,321,8,1112.1950999999997,204414,27.06490683555603,OK,2025-09-16T01:23:46.580018
40_07_07,40,7,25200,50400,18000,68400,420,321,9,1148.941500000001,224730,27.204378843307495,OK,2025-09-16T01:24:13.896110
40_07_08,40,7,25200,50400,18000,68400,480,321,10,1185.0011000000002,244034,27.28780508041382,OK,2025-09-16T01:24:41.286904
40_07_09,40,7,25200,50400,18000,68400,540,321,11,1157.7420999999997,261212,27.131505250930786,OK,2025-09-16T01:25:08.537929
40_07_10,40,7,25200,50400,18000,68400,600,321,11,1123.1580000000008,278136,27.478965997695923,OK,2025-09-16T01:25:36.125986
40_08_01,40,8,25200,54000,18000,68400,60,321,4,1080.0120000000002,108715,57.2733211517334,OK,2025-09-16T01:26:33.492214
40_08_02,40,8,25200,54000,18000,68400,120,321,5,1051.4364999999993,125142,56.97024607658386,OK,2025-09-16T01:27:30.576511
40_08_03,40,8,25200,54000,18000,68400,180,321,6,1083.8733000000002,146578,57.05159306526184,OK,2025-09-16T01:28:27.733011
40_08_04,40,8,25200,54000,18000,68400,240,321,6,1091.8513,165939,27.011270999908447,OK,2025-09-16T01:28:54.864919
40_08_05,40,8,25200,54000,18000,68400,300,321,7,1094.7889999999998,184289,56.830012798309326,OK,2025-09-16T01:29:51.802220
40_08_06,40,8,25200,54000,18000,68400,360,321,8,1127.6859999999997,205368,26.908342123031616,OK,2025-09-16T01:30:18.828370
40_08_07,40,8,25200,54000,18000,68400,420,321,8,1114.0579000000012,221893,26.980215072631836,OK,2025-09-16T01:30:45.934757
40_08_08,40,8,25200,54000,18000,68400,480,321,9,1135.3686000000002,243624,27.180948972702026,OK,2025-09-16T01:31:13.233469
40_08_09,40,8,25200,54000,18000,68400,540,321,9,1141.2484999999995,260983,27.09043788909912,OK,2025-09-16T01:31:40.444009
40_08_10,40,8,25200,54000,18000,68400,600,321,10,1185.538800000001,281692,27.059351921081543,OK,2025-09-16T01:32:07.621334
40_09_01,40,9,25200,57600,18000,68400,60,321,4,1022.3307000000001,105381,56.75074100494385,OK,2025-09-16T01:33:04.483295
40_09_02,40,9,25200,57600,18000,68400,120,321,4,1079.8815,126710,56.78741407394409,OK,2025-09-16T01:34:01.387269
40_09_03,40,9,25200,57600,18000,68400,180,321,5,1044.8957000000005,144657,56.93851065635681,OK,2025-09-16T01:34:58.429759
40_09_04,40,9,25200,57600,18000,68400,240,321,6,1097.6954,165955,27.33080005645752,OK,2025-09-16T01:35:25.861520
40_09_05,40,9,25200,57600,18000,68400,300,321,6,1080.7927000000002,184010,56.85847496986389,OK,2025-09-16T01:36:22.820144
40_09_06,40,9,25200,57600,18000,68400,360,321,7,1070.5772000000006,203712,56.752604246139526,OK,2025-09-16T01:37:19.694793
40_09_07,40,9,25200,57600,18000,68400,420,321,7,1074.8011999999997,221130,31.560885667800903,OK,2025-09-16T01:37:51.361800
40_09_08,40,9,25200,57600,18000,68400,480,321,8,1071.5627000000004,238952,27.178499698638916,OK,2025-09-16T01:38:18.646039
40_09_09,40,9,25200,57600,18000,68400,540,321,9,1152.5252000000005,261527,27.446529150009155,OK,2025-09-16T01:38:46.217347
40_09_10,40,9,25200,57600,18000,68400,600,321,9,1147.1656000000007,280030,27.152079105377197,OK,2025-09-16T01:39:13.480711
40_10_01,40,10,25200,61200,18000,68400,60,321,4,1081.8371999999997,109053,27.179116010665894,OK,2025-09-16T01:39:40.759775
40_10_02,40,10,25200,61200,18000,68400,120,321,4,1017.8820000000004,124632,27.158166885375977,OK,2025-09-16T01:40:08.014203
40_10_03,40,10,25200,61200,18000,68400,180,321,4,1055.7703999999999,144954,27.070981979370117,OK,2025-09-16T01:40:35.192231
40_10_04,40,10,25200,61200,18000,68400,240,321,5,1056.0112000000008,163957,57.12398171424866,OK,2025-09-16T01:41:32.432222
40_10_05,40,10,25200,61200,18000,68400,300,321,6,1059.1152,182793,27.78843593597412,OK,2025-09-16T01:42:00.332679
40_10_06,40,10,25200,61200,18000,68400,360,321,6,1081.649700000001,202965,27.12363314628601,OK,2025-09-16T01:42:27.572284
40_10_07,40,10,25200,61200,18000,68400,420,321,7,1124.9362,224154,57.197529792785645,OK,2025-09-16T01:43:24.871649
40_10_08,40,10,25200,61200,18000,68400,480,321,7,1137.8724000000004,243499,27.010721921920776,OK,2025-09-16T01:43:51.995473
40_10_09,40,10,25200,61200,18000,68400,540,321,8,1165.9061999999994,263912,27.446792125701904,OK,2025-09-16T01:44:19.548967
40_10_10,40,10,25200,61200,18000,68400,600,321,8,1156.9017999999999,281922,27.106295108795166,OK,2025-09-16T01:44:46.766479
45_02_01,45,2,25200,32400,18000,68400,60,368,17,1531.9549000000002,139223,58.33773374557495,OK,2025-09-16T01:45:45.254436
45_02_02,45,2,25200,32400,18000,68400,120,368,20,1540.267000000001,161819,58.391631841659546,OK,2025-09-16T01:46:43.805544
45_02_03,45,2,25200,32400,18000,68400,180,368,24,1634.2139,186635,59.44694399833679,OK,2025-09-16T01:47:43.425333
45_02_04,45,2,25200,32400,18000,68400,240,368,26,1719.9560000000013,209128,58.51739478111267,OK,2025-09-16T01:48:42.115197
45_02_05,45,2,25200,32400,18000,68400,300,368,29,1696.685900000001,230833,58.93154287338257,OK,2025-09-16T01:49:41.233706
45_02_06,45,2,25200,32400,18000,68400,360,368,32,1814.7137999999993,256363,58.54788303375244,OK,2025-09-16T01:50:39.979050
45_02_07,45,2,25200,32400,18000,68400,420,368,35,1894.5259999999992,278481,28.858736753463745,OK,2025-09-16T01:51:09.040910
45_02_08,45,2,25200,32400,18000,68400,480,368,37,2045.2264999999995,304575,28.888193130493164,OK,2025-09-16T01:51:38.149693
45_02_09,45,2,25200,32400,18000,68400,540,368,40,1944.4393000000007,318165,28.70515775680542,OK,2025-09-16T01:52:07.062277
45_02_10,45,2,25200,32400,18000,68400,600,368,42,2075.677700000001,341937,28.741878986358643,OK,2025-09-16T01:52:36.015488
45_03_01,45,3,25200,36000,18000,68400,60,368,12,1315.5166000000002,128614,58.34447693824768,OK,2025-09-16T01:53:34.504958
45_03_02,45,3,25200,36000,18000,68400,120,368,14,1436.9600000000012,156268,58.683292865753174,OK,2025-09-16T01:54:33.331602
45_03_03,45,3,25200,36000,18000,68400,180,368,16,1412.1954999999998,176119,58.350674867630005,OK,2025-09-16T01:55:31.825464
45_03_04,45,3,25200,36000,18000,68400,240,368,18,1448.2599,197519,58.59798312187195,OK,2025-09-16T01:56:30.574796
45_03_05,45,3,25200,36000,18000,68400,300,368,20,1515.9118000000021,222277,58.47130298614502,OK,2025-09-16T01:57:29.207787
45_03_06,45,3,25200,36000,18000,68400,360,368,22,1673.2993000000006,251046,58.597004890441895,OK,2025-09-16T01:58:27.962161
45_03_07,45,3,25200,36000,18000,68400,420,368,24,1687.744900000002,270673,58.30989217758179,OK,2025-09-16T01:59:26.432739
45_03_08,45,3,25200,36000,18000,68400,480,368,26,1668.4931999999992,290427,28.472521781921387,OK,2025-09-16T01:59:55.081009
45_03_09,45,3,25200,36000,18000,68400,540,368,27,1778.2572000000007,314452,28.456806182861328,OK,2025-09-16T02:00:23.713179
45_03_10,45,3,25200,36000,18000,68400,600,368,29,1781.2394999999992,337423,28.889253854751587,OK,2025-09-16T02:00:52.789516
45_04_01,45,4,25200,39600,18000,68400,60,368,9,1231.7655999999993,124134,30.302844047546387,OK,2025-09-16T02:01:23.222642
45_04_02,45,4,25200,39600,18000,68400,120,368,11,1382.0924999999997,152893,58.37096095085144,OK,2025-09-16T02:02:21.724196
45_04_03,45,4,25200,39600,18000,68400,180,368,12,1408.1854000000008,175383,58.518239974975586,OK,2025-09-16T02:03:20.380061
45_04_04,45,4,25200,39600,18000,68400,240,368,14,1430.7478999999998,197639,28.402510166168213,OK,2025-09-16T02:03:48.928816
45_04_05,45,4,25200,39600,18000,68400,300,368,15,1369.0616,216493,59.1759729385376,OK,2025-09-16T02:04:48.242129
45_04_06,45,4,25200,39600,18000,68400,360,368,17,1438.7343,240440,28.62606406211853,OK,2025-09-16T02:05:17.020497
45_04_07,45,4,25200,39600,18000,68400,420,368,18,1461.3662000000002,261503,58.522876024246216,OK,2025-09-16T02:06:15.691191
45_04_08,45,4,25200,39600,18000,68400,480,368,20,1640.3040999999992,291889,62.4537889957428,OK,2025-09-16T02:07:18.306797
45_04_09,45,4,25200,39600,18000,68400,540,368,21,1509.054899999999,303384,28.596031188964844,OK,2025-09-16T02:07:47.063550
45_04_10,45,4,25200,39600,18000,68400,600,368,22,1539.2363,326108,30.84420895576477,OK,2025-09-16T02:08:18.067478
45_05_01,45,5,25200,43200,18000,68400,60,368,8,1371.1603000000007,130159,28.43581509590149,OK,2025-09-16T02:08:46.629513
45_05_02,45,5,25200,43200,18000,68400,120,368,9,1363.9841000000004,152097,28.376129865646362,OK,2025-09-16T02:09:15.135697
45_05_03,45,5,25200,43200,18000,68400,180,368,10,1390.076899999999,174789,28.567363023757935,OK,2025-09-16T02:09:43.838794
45_05_04,45,5,25200,43200,18000,68400,240,368,11,1320.9654999999993,193311,58.46033191680908,OK,2025-09-16T02:10:42.429090
45_05_05,45,5,25200,43200,18000,68400,300,368,12,1471.7788000000005,220377,28.432747840881348,OK,2025-09-16T02:11:11.002802
45_05_06,45,5,25200,43200,18000,68400,360,368,14,1479.7599999999989,244000,28.861605167388916,OK,2025-09-16T02:11:40.004307
45_05_07,45,5,25200,43200,18000,68400,420,368,14,1357.2169000000001,257135,28.442293167114258,OK,2025-09-16T02:12:08.581487
45_05_08,45,5,25200,43200,18000,68400,480,368,16,1456.4793999999997,283399,58.32976198196411,OK,2025-09-16T02:13:07.044758
45_05_09,45,5,25200,43200,18000,68400,540,368,17,1491.9439,307586,28.52954912185669,OK,2025-09-16T02:13:35.722227
45_05_10,45,5,25200,43200,18000,68400,600,368,18,1476.3975000000014,324641,28.474639177322388,OK,2025-09-16T02:14:04.344818
45_06_01,45,6,25200,46800,18000,68400,60,368,6,1237.3808,123051,58.29657793045044,OK,2025-09-16T02:15:02.753207
45_06_02,45,6,25200,46800,18000,68400,120,368,7,1376.4705,150313,28.391357898712158,OK,2025-09-16T02:15:31.273322
45_06_03,45,6,25200,46800,18000,68400,180,368,8,1268.3781000000004,168660,28.68227481842041,OK,2025-09-16T02:16:00.077901
45_06_04,45,6,25200,46800,18000,68400,240,368,9,1397.9891999999995,197106,28.457193851470947,OK,2025-09-16T02:16:28.665494
45_06_05,45,6,25200,46800,18000,68400,300,368,10,1348.9872999999995,215049,58.375120878219604,OK,2025-09-16T02:17:27.179285
45_06_06,45,6,25200,46800,18000,68400,360,368,11,1311.0031000000001,235070,58.18526577949524,OK,2025-09-16T02:18:25.504634
45_06_07,45,6,25200,46800,18000,68400,420,368,12,1420.7347000000002,262165,28.42316508293152,OK,2025-09-16T02:18:54.074965
45_06_08,45,6,25200,46800,18000,68400,480,368,13,1447.3691000000001,283098,28.630033016204834,OK,2025-09-16T02:19:22.848850
45_06_09,45,6,25200,46800,18000,68400,540,368,14,1421.6247999999991,304171,58.58415699005127,OK,2025-09-16T02:20:21.584976
45_06_10,45,6,25200,46800,18000,68400,600,368,15,1449.1807999999996,326053,58.905982971191406,OK,2025-09-16T02:21:20.636751
45_07_01,45,7,25200,50400,18000,68400,60,368,5,1239.1148999999994,123669,28.67648196220398,OK,2025-09-16T02:21:49.438812
45_07_02,45,7,25200,50400,18000,68400,120,368,6,1258.2626000000002,145992,28.58528208732605,OK,2025-09-16T02:22:18.149823
45_07_03,45,7,25200,50400,18000,68400,180,368,7,1297.5903000000005,169390,29.278503894805908,OK,2025-09-16T02:22:47.553111
45_07_04,45,7,25200,50400,18000,68400,240,368,8,1290.5213,191452,28.39342212677002,OK,2025-09-16T02:23:16.071469
45_07_05,45,7,25200,50400,18000,68400,300,368,9,1370.9145999999996,216901,58.37563395500183,OK,2025-09-16T02:24:14.570588
45_07_06,45,7,25200,50400,18000,68400,360,368,10,1315.8555999999996,234676,58.540051221847534,OK,2025-09-16T02:25:13.248404
45_07_07,45,7,25200,50400,18000,68400,420,368,11,1374.0958000000007,258582,58.395819902420044,OK,2025-09-16T02:26:11.781492
45_07_08,45,7,25200,50400,18000,68400,480,368,12,1401.8524,281547,28.58073592185974,OK,2025-09-16T02:26:40.507484
45_07_09,45,7,25200,50400,18000,68400,540,368,12,1403.1638999999986,303949,28.58378791809082,OK,2025-09-16T02:27:09.224742
45_07_10,45,7,25200,50400,18000,68400,600,368,13,1425.8702999999996,325976,58.383426904678345,OK,2025-09-16T02:28:07.749941
45_08_01,45,8,25200,54000,18000,68400,60,368,5,1246.9911000000018,123618,58.48820400238037,OK,2025-09-16T02:29:06.352556
45_08_02,45,8,25200,54000,18000,68400,120,368,6,1213.5476000000006,144006,58.31029510498047,OK,2025-09-16T02:30:04.784720
45_08_03,45,8,25200,54000,18000,68400,180,368,6,1228.7005000000001,167552,28.540837049484253,OK,2025-09-16T02:30:33.448664
45_08_04,45,8,25200,54000,18000,68400,240,368,7,1205.6842000000001,187542,28.368948936462402,OK,2025-09-16T02:31:01.940311
45_08_05,45,8,25200,54000,18000,68400,300,368,8,1304.8970999999997,213032,58.35005283355713,OK,2025-09-16T02:32:00.419785
45_08_06,45,8,25200,54000,18000,68400,360,368,9,1326.150499999999,235719,58.4951708316803,OK,2025-09-16T02:32:59.045142
45_08_07,45,8,25200,54000,18000,68400,420,368,9,1326.381799999999,257546,58.540120124816895,OK,2025-09-16T02:33:57.714260
45_08_08,45,8,25200,54000,18000,68400,480,368,10,1306.244499999999,278088,58.49588394165039,OK,2025-09-16T02:34:56.342531
45_08_09,45,8,25200,54000,18000,68400,540,368,11,1391.3703,303091,28.627082109451294,OK,2025-09-16T02:35:25.104253
45_08_10,45,8,25200,54000,18000,68400,600,368,12,1377.2843999999996,322905,28.75604796409607,OK,2025-09-16T02:35:53.996586
45_09_01,45,9,25200,57600,18000,68400,60,368,4,1221.488800000001,122652,28.355195999145508,OK,2025-09-16T02:36:22.469988
45_09_02,45,9,25200,57600,18000,68400,120,368,5,1247.1324999999995,145289,29.284202098846436,OK,2025-09-16T02:36:51.870985
45_09_03,45,9,25200,57600,18000,68400,180,368,6,1249.877100000001,167077,28.66069984436035,OK,2025-09-16T02:37:20.649153
45_09_04,45,9,25200,57600,18000,68400,240,368,6,1285.4447,190272,58.35287809371948,OK,2025-09-16T02:38:19.123119
45_09_05,45,9,25200,57600,18000,68400,300,368,7,1205.3854,209053,28.366541862487793,OK,2025-09-16T02:38:47.610605
45_09_06,45,9,25200,57600,18000,68400,360,368,8,1366.2694999999987,237737,58.40302085876465,OK,2025-09-16T02:39:46.141599
45_09_07,45,9,25200,57600,18000,68400,420,368,8,1301.784500000001,257765,58.591850996017456,OK,2025-09-16T02:40:44.873513
45_09_08,45,9,25200,57600,18000,68400,480,368,9,1383.1185999999998,281982,28.46990966796875,OK,2025-09-16T02:41:13.476075
45_09_09,45,9,25200,57600,18000,68400,540,368,10,1332.4014999999997,301134,58.41804003715515,OK,2025-09-16T02:42:12.024129
45_09_10,45,9,25200,57600,18000,68400,600,368,10,1336.875900000001,322470,28.506299018859863,OK,2025-09-16T02:42:40.668723
45_10_01,45,10,25200,61200,18000,68400,60,368,4,1252.390600000001,124682,28.460408210754395,OK,2025-09-16T02:43:09.247997
45_10_02,45,10,25200,61200,18000,68400,120,368,5,1290.4968000000001,148627,28.536926984786987,OK,2025-09-16T02:43:37.912754
45_10_03,45,10,25200,61200,18000,68400,180,368,5,1235.7443999999998,166846,58.70177412033081,OK,2025-09-16T02:44:36.735253
45_10_04,45,10,25200,61200,18000,68400,240,368,6,1237.717900000001,189065,28.557340145111084,OK,2025-09-16T02:45:05.419692
45_10_05,45,10,25200,61200,18000,68400,300,368,6,1299.7673000000011,212444,58.42980217933655,OK,2025-09-16T02:46:03.967201
45_10_06,45,10,25200,61200,18000,68400,360,368,7,1238.1623000000009,232071,28.440352201461792,OK,2025-09-16T02:46:32.542568
45_10_07,45,10,25200,61200,18000,68400,420,368,8,1317.3904999999997,258123,28.64382004737854,OK,2025-09-16T02:47:01.302445
45_10_08,45,10,25200,61200,18000,68400,480,368,8,1302.9915999999994,277472,58.381908893585205,OK,2025-09-16T02:47:59.806678
45_10_09,45,10,25200,61200,18000,68400,540,368,9,1396.2241000000004,304902,58.553842067718506,OK,2025-09-16T02:48:58.489454
45_10_10,45,10,25200,61200,18000,68400,600,368,9,1371.7139,325241,58.91533708572388,OK,2025-09-16T02:49:57.541407
50_02_01,50,2,25200,32400,18000,68400,60,397,19,1745.5351000000003,153418,59.32876920700073,OK,2025-09-16T02:50:57.048020
50_02_02,50,2,25200,32400,18000,68400,120,397,22,1754.221399999998,176125,29.312047004699707,OK,2025-09-16T02:51:26.533771
50_02_03,50,2,25200,32400,18000,68400,180,397,25,1873.2438999999995,206481,29.463261127471924,OK,2025-09-16T02:51:56.181145
50_02_04,50,2,25200,32400,18000,68400,240,397,29,1905.5101000000022,229776,29.53870701789856,OK,2025-09-16T02:52:25.912795
50_02_05,50,2,25200,32400,18000,68400,300,397,32,2013.1950000000015,256142,29.366139888763428,OK,2025-09-16T02:52:55.488471
50_02_06,50,2,25200,32400,18000,68400,360,397,34,2112.1874000000003,282187,59.442456007003784,OK,2025-09-16T02:53:55.145330
50_02_07,50,2,25200,32400,18000,68400,420,397,38,2250.1584000000007,309554,59.71125888824463,OK,2025-09-16T02:54:55.072825
50_02_08,50,2,25200,32400,18000,68400,480,397,40,2223.7427000000002,329741,29.338958978652954,OK,2025-09-16T02:55:24.634953
50_02_09,50,2,25200,32400,18000,68400,540,397,43,2386.5011999999992,357097,59.586328744888306,OK,2025-09-16T02:56:24.448721
50_02_10,50,2,25200,32400,18000,68400,600,397,46,2436.782399999999,379893,59.6905791759491,OK,2025-09-16T02:57:24.393461
50_03_01,50,3,25200,36000,18000,68400,60,397,13,1566.9898999999994,145151,29.43446183204651,OK,2025-09-16T02:57:53.988260
50_03_02,50,3,25200,36000,18000,68400,120,397,15,1586.1074999999992,168725,59.42955231666565,OK,2025-09-16T02:58:53.574633
50_03_03,50,3,25200,36000,18000,68400,180,397,17,1632.8175000000017,195768,59.50138783454895,OK,2025-09-16T02:59:53.243313
50_03_04,50,3,25200,36000,18000,68400,240,397,19,1768.2477999999996,223920,59.511871099472046,OK,2025-09-16T03:00:52.922111
50_03_05,50,3,25200,36000,18000,68400,300,397,22,1834.8975000000012,248753,29.473560094833374,OK,2025-09-16T03:01:22.578791
50_03_06,50,3,25200,36000,18000,68400,360,397,24,1856.6458999999995,271580,29.482853889465332,OK,2025-09-16T03:01:52.249346
50_03_07,50,3,25200,36000,18000,68400,420,397,26,1805.3772000000001,291068,59.45602202415466,OK,2025-09-16T03:02:51.889814
50_03_08,50,3,25200,36000,18000,68400,480,397,28,1928.8267000000008,318571,29.614159107208252,OK,2025-09-16T03:03:21.696772
50_03_09,50,3,25200,36000,18000,68400,540,397,30,2004.878099999998,345234,29.593537092208862,OK,2025-09-16T03:03:51.492496
50_03_10,50,3,25200,36000,18000,68400,600,397,32,2199.6910999999986,372047,59.42880201339722,OK,2025-09-16T03:04:51.125263
50_04_01,50,4,25200,39600,18000,68400,60,397,10,1454.6235999999988,139414,59.74866223335266,OK,2025-09-16T03:05:51.029118
50_04_02,50,4,25200,39600,18000,68400,120,397,12,1535.7087999999994,167654,59.354355812072754,OK,2025-09-16T03:06:50.534391
50_04_03,50,4,25200,39600,18000,68400,180,397,13,1557.4635999999996,191463,59.64619207382202,OK,2025-09-16T03:07:50.340486
50_04_04,50,4,25200,39600,18000,68400,240,397,15,1589.4989000000007,215732,59.255528926849365,OK,2025-09-16T03:08:49.763357
50_04_05,50,4,25200,39600,18000,68400,300,397,17,1668.6189999999988,242104,29.41385507583618,OK,2025-09-16T03:09:19.345091
50_04_06,50,4,25200,39600,18000,68400,360,397,18,1638.7550000000008,262910,29.348588943481445,OK,2025-09-16T03:09:48.855678
50_04_07,50,4,25200,39600,18000,68400,420,397,19,1745.133900000001,289215,29.300956964492798,OK,2025-09-16T03:10:18.331349
50_04_08,50,4,25200,39600,18000,68400,480,397,21,1791.8794000000007,314801,59.6099739074707,OK,2025-09-16T03:11:18.119030
50_04_09,50,4,25200,39600,18000,68400,540,397,23,1679.3639999999998,330255,59.560208797454834,OK,2025-09-16T03:12:17.858811
50_04_10,50,4,25200,39600,18000,68400,600,397,25,1957.0075000000008,365738,63.35396099090576,OK,2025-09-16T03:13:21.402197
50_05_01,50,5,25200,43200,18000,68400,60,397,8,1431.0837,137929,29.294116973876953,OK,2025-09-16T03:13:50.846499
50_05_02,50,5,25200,43200,18000,68400,120,397,9,1476.6447000000003,163969,33.101285219192505,OK,2025-09-16T03:14:24.094818
50_05_03,50,5,25200,43200,18000,68400,180,397,11,1610.8716999999988,192594,61.081960916519165,OK,2025-09-16T03:15:25.323428
50_05_04,50,5,25200,43200,18000,68400,240,397,12,1557.8343999999988,214694,63.056023836135864,OK,2025-09-16T03:16:28.545243
50_05_05,50,5,25200,43200,18000,68400,300,397,14,1672.8971999999997,241840,29.446672201156616,OK,2025-09-16T03:16:58.160912
50_05_06,50,5,25200,43200,18000,68400,360,397,15,1630.396399999999,264325,59.487476110458374,OK,2025-09-16T03:17:57.806401
50_05_07,50,5,25200,43200,18000,68400,420,397,16,1660.9885999999997,287273,59.62117576599121,OK,2025-09-16T03:18:57.592521
50_05_08,50,5,25200,43200,18000,68400,480,397,17,1692.0599999999995,313769,59.90154695510864,OK,2025-09-16T03:19:57.678225
50_05_09,50,5,25200,43200,18000,68400,540,397,18,1604.5882999999997,329464,29.444322109222412,OK,2025-09-16T03:20:27.289835
50_05_10,50,5,25200,43200,18000,68400,600,397,20,1647.1498000000008,355758,29.742170095443726,OK,2025-09-16T03:20:57.217898
50_06_01,50,6,25200,46800,18000,68400,60,397,7,1486.8981000000006,140628,59.8031952381134,OK,2025-09-16T03:21:57.181958
50_06_02,50,6,25200,46800,18000,68400,120,397,8,1395.3100999999995,160372,59.42884087562561,OK,2025-09-16T03:22:56.758559
50_06_03,50,6,25200,46800,18000,68400,180,397,9,1647.198400000001,194483,30.17362403869629,OK,2025-09-16T03:23:27.081636
50_06_04,50,6,25200,46800,18000,68400,240,397,10,1572.8817999999997,215243,29.378583908081055,OK,2025-09-16T03:23:56.615624
50_06_05,50,6,25200,46800,18000,68400,300,397,11,1561.8441000000003,237255,59.6088330745697,OK,2025-09-16T03:24:56.377482
50_06_06,50,6,25200,46800,18000,68400,360,397,12,1534.5263999999977,258816,29.557041883468628,OK,2025-09-16T03:25:26.092644
50_06_07,50,6,25200,46800,18000,68400,420,397,14,1664.5862999999988,288117,29.4569149017334,OK,2025-09-16T03:25:55.712367
50_06_08,50,6,25200,46800,18000,68400,480,397,14,1587.5587,308112,29.329449892044067,OK,2025-09-16T03:26:25.197236
50_06_09,50,6,25200,46800,18000,68400,540,397,16,1689.0371999999988,333034,29.374985933303833,OK,2025-09-16T03:26:54.738331
50_06_10,50,6,25200,46800,18000,68400,600,397,17,1667.072,354438,29.322391033172607,OK,2025-09-16T03:27:24.223670
50_07_01,50,7,25200,50400,18000,68400,60,397,6,1496.5809999999985,140321,59.322267055511475,OK,2025-09-16T03:28:23.687726
50_07_02,50,7,25200,50400,18000,68400,120,397,7,1529.9591999999993,165958,29.476823806762695,OK,2025-09-16T03:28:53.312177
50_07_03,50,7,25200,50400,18000,68400,180,397,8,1470.0562,187001,29.42290997505188,OK,2025-09-16T03:29:22.876513
50_07_04,50,7,25200,50400,18000,68400,240,397,9,1488.2447999999988,211172,59.38067889213562,OK,2025-09-16T03:30:22.407520
50_07_05,50,7,25200,50400,18000,68400,300,397,10,1559.2519999999986,239208,59.186790227890015,OK,2025-09-16T03:31:21.748796
50_07_06,50,7,25200,50400,18000,68400,360,397,11,1592.3178000000012,261513,29.28979516029358,OK,2025-09-16T03:31:51.191173
50_07_07,50,7,25200,50400,18000,68400,420,397,12,1536.9663,282540,29.15351915359497,OK,2025-09-16T03:32:20.499743
50_07_08,50,7,25200,50400,18000,68400,480,397,13,1643.768699999999,309640,59.36277890205383,OK,2025-09-16T03:33:20.017492
50_07_09,50,7,25200,50400,18000,68400,540,397,13,1584.0950999999986,331340,29.16943907737732,OK,2025-09-16T03:33:49.343350
50_07_10,50,7,25200,50400,18000,68400,600,397,14,1583.3970000000002,354277,29.507573127746582,OK,2025-09-16T03:34:19.015757
50_08_01,50,8,25200,54000,18000,68400,60,397,5,1451.1690000000006,138437,59.26344585418701,OK,2025-09-16T03:35:18.420229
50_08_02,50,8,25200,54000,18000,68400,120,397,6,1464.3312999999996,162259,59.51570391654968,OK,2025-09-16T03:36:18.085156
50_08_03,50,8,25200,54000,18000,68400,180,397,7,1451.8893999999993,186041,29.297613859176636,OK,2025-09-16T03:36:47.530865
50_08_04,50,8,25200,54000,18000,68400,240,397,8,1510.5127999999997,211973,29.32287907600403,OK,2025-09-16T03:37:16.999644
50_08_05,50,8,25200,54000,18000,68400,300,397,8,1430.7425,232265,59.215352058410645,OK,2025-09-16T03:38:16.351128
50_08_06,50,8,25200,54000,18000,68400,360,397,9,1580.1265999999994,263002,32.38713598251343,OK,2025-09-16T03:38:48.892881
50_08_07,50,8,25200,54000,18000,68400,420,397,10,1607.4192999999989,286022,29.29648518562317,OK,2025-09-16T03:39:18.349250
50_08_08,50,8,25200,54000,18000,68400,480,397,11,1530.5516999999993,306684,59.415409088134766,OK,2025-09-16T03:40:17.906530
50_08_09,50,8,25200,54000,18000,68400,540,397,12,1577.7803999999999,330001,31.196534633636475,OK,2025-09-16T03:40:49.259073
50_08_10,50,8,25200,54000,18000,68400,600,397,13,1648.150899999999,356294,29.313640832901,OK,2025-09-16T03:41:18.716835
50_09_01,50,9,25200,57600,18000,68400,60,397,5,1414.2086000000008,137270,59.204277992248535,OK,2025-09-16T03:42:18.061710
50_09_02,50,9,25200,57600,18000,68400,120,397,6,1474.988299999999,164400,29.273975133895874,OK,2025-09-16T03:42:47.494690
50_09_03,50,9,25200,57600,18000,68400,180,397,6,1435.3046999999992,185710,29.306102991104126,OK,2025-09-16T03:43:16.944154
